,,,※特に指定のないレジスタは汎用レジスタ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,※フラグが生成されない命令の後、フラグはすべておろした状態(00000)となります。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,まだ対応なし,,,,,,,,,,,,,,,,,,,,,,,
Addr[Hex],Addr[Dec],Type-E,Unit,Instruction,Immediate(Displacement),Mnemonic,Opcode,FMT1(Operand/Disp),FMT2(Imm),Operation,Flag,AFE-FMT1,AFE-FMT2(Imm),Auth,Trap,Trap Condition,Note,,,,,,,,,,,,,,,,,,,,
31D,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31E,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31F,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32A,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32B,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32C,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32D,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32E,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32F,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33A,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33B,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33C,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33D,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33E,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33F,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34A,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34B,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34C,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34D,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34E,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34F,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35A,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35B,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35C,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35D,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35E,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35F,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36A,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36B,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36C,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36D,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36E,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36F,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37A,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37B,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37C,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37D,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37E,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37F,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38A,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38B,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38C,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38D,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38E,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38F,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39A,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39B,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39C,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39D,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39E,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39F,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A1,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A2,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A3,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A4,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A5,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A6,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A7,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A8,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A9,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AA,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AB,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AC,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AD,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AE,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AF,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B0,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B1,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B2,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B3,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B4,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B5,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B6,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B7,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B8,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B9,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BA,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BB,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BC,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BD,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BE,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BF,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C0,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C1,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C2,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C3,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C4,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C5,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C6,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C7,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C8,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3C9,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CA,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CB,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CC,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CD,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CE,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CF,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D0,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D1,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D2,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D3,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D5,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D7,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D8,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D9,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DA,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DB,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DC,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DD,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DE,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3DF,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E0,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E1,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E2,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E3,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E4,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E5,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E6,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E7,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E9,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EA,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EB,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EC,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ED,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EE,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EF,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F0,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F1,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F2,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F3,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F4,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F5,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F6,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F7,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F8,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F9,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FA,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FB,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FC,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FD,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FE,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FF,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
